ID,gender,has_a_car,has_a_property,children_count,income,employment_status,education_level,marital_status,dwelling,age,employment_length,job_title,family_member_count,is_high_risk,cluster
5149050,F,N,N,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,41,13,Laborers,4.0,0,0
5149057,F,N,Y,0,180000.0,State servant,Secondary / secondary special,Married,Municipal apartment,53,12,Cleaning staff,2.0,0,0
5149058,F,N,Y,0,180000.0,State servant,Secondary / secondary special,Married,Municipal apartment,53,12,Cleaning staff,2.0,0,0
5149061,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,57,0,Unemployee,2.0,0,2
5149062,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,57,0,Unemployee,2.0,0,2
5149081,F,N,Y,0,76500.0,Working,Secondary / secondary special,Married,House / apartment,45,5,Sales staff,2.0,0,1
5149082,F,N,Y,0,76500.0,Working,Secondary / secondary special,Married,House / apartment,45,5,Sales staff,2.0,0,1
5149085,F,N,Y,0,76500.0,Working,Secondary / secondary special,Married,House / apartment,45,5,Sales staff,2.0,0,0
5149086,F,N,Y,0,76500.0,Working,Secondary / secondary special,Married,House / apartment,45,5,Sales staff,2.0,0,1
5149087,F,N,Y,0,76500.0,Working,Secondary / secondary special,Married,House / apartment,45,5,Sales staff,2.0,0,1
5149088,M,N,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,40,1,Laborers,3.0,0,1
5149089,M,N,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,40,1,Laborers,3.0,0,0
5149090,M,N,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,40,1,Laborers,3.0,0,1
5149092,M,N,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,40,1,Laborers,3.0,0,2
5149101,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,58,0,Unemployee,2.0,0,1
5149105,M,N,Y,2,270000.0,Working,Secondary / secondary special,Married,House / apartment,34,10,Security staff,4.0,0,1
5149106,M,N,Y,2,270000.0,Working,Secondary / secondary special,Married,House / apartment,34,10,Security staff,4.0,0,0
5149108,M,N,Y,2,270000.0,Working,Secondary / secondary special,Married,House / apartment,34,10,Security staff,4.0,0,0
5149109,M,N,Y,2,270000.0,Working,Secondary / secondary special,Married,House / apartment,34,10,Security staff,4.0,0,0
5149111,M,Y,Y,0,90000.0,Commercial associate,Incomplete higher,Married,With parents,27,1,Sales staff,2.0,0,1
5149114,M,Y,Y,0,90000.0,Commercial associate,Incomplete higher,Married,With parents,27,1,Sales staff,2.0,0,1
5149118,F,N,Y,0,360000.0,Working,Higher education,Separated,House / apartment,52,23,Managers,1.0,0,0
5149121,F,N,Y,0,360000.0,Working,Higher education,Separated,House / apartment,52,23,Managers,1.0,0,0
5149123,F,N,Y,0,360000.0,Working,Higher education,Separated,House / apartment,52,23,Managers,1.0,0,1
5149124,F,N,Y,0,360000.0,Working,Higher education,Separated,House / apartment,52,23,Managers,1.0,0,0
5149125,F,N,Y,0,360000.0,Working,Higher education,Separated,House / apartment,52,23,Managers,1.0,0,0
5149126,F,N,Y,0,360000.0,Working,Higher education,Separated,House / apartment,52,23,Managers,1.0,0,2
5149129,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,62,0,Unemployee,1.0,0,1
5149130,M,Y,Y,0,135000.0,Working,Higher education,Married,House / apartment,57,8,Drivers,2.0,0,0
5149132,F,N,Y,0,99000.0,Pensioner,Secondary / secondary special,Married,House / apartment,64,0,Unemployee,2.0,0,1
5149133,F,N,Y,0,99000.0,Pensioner,Secondary / secondary special,Married,House / apartment,64,0,Unemployee,2.0,0,0
5149135,F,N,Y,0,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,35,7,Laborers,2.0,0,1
5149137,F,N,Y,0,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,35,7,Laborers,2.0,0,0
5149138,M,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,30,9,Laborers,2.0,0,2
5149140,M,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,30,9,Laborers,2.0,0,2
5149142,M,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,30,9,Laborers,2.0,0,2
5149143,M,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,30,9,Laborers,2.0,0,1
5149144,M,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,30,9,Laborers,2.0,0,1
5149150,M,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,30,9,Laborers,2.0,0,2
5149159,M,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,30,9,Laborers,2.0,0,1
5149162,M,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,30,9,Laborers,2.0,0,1
5149169,M,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,59,8,Laborers,2.0,0,0
5149170,M,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,59,8,Laborers,2.0,0,0
5149171,M,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,59,8,Laborers,2.0,0,1
5149189,M,Y,N,1,450000.0,Working,Higher education,Married,House / apartment,27,1,Core staff,3.0,0,0
5149193,M,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,22,1,Laborers,3.0,0,0
5149194,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,52,6,Sales staff,2.0,0,1
5149199,F,N,Y,0,180000.0,Commercial associate,Incomplete higher,Married,House / apartment,49,13,Sales staff,2.0,0,2
5149205,F,N,Y,1,225000.0,Commercial associate,Higher education,Separated,House / apartment,42,2,Sales staff,2.0,0,1
5149209,F,Y,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,42,8,Cooking staff,2.0,0,1
5149210,F,Y,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,42,8,Cooking staff,2.0,0,1
5149238,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,32,5,Laborers,2.0,0,1
5149239,M,N,N,0,225000.0,Commercial associate,Higher education,Married,With parents,26,2,IT staff,2.0,0,0
5149244,M,N,N,0,225000.0,Commercial associate,Higher education,Married,With parents,26,2,IT staff,2.0,0,0
5149248,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,33,1,Cooking staff,2.0,0,1
5149252,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,33,1,Cooking staff,2.0,0,1
5149259,M,Y,N,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,41,14,Drivers,4.0,0,1
5149261,M,Y,N,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,41,14,Drivers,4.0,0,0
5149262,M,Y,N,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,41,14,Drivers,4.0,0,0
5149266,F,Y,N,1,72000.0,Working,Incomplete higher,Civil marriage,House / apartment,31,3,Private service staff,3.0,0,0
5149267,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,61,4,Realty agents,2.0,0,1
5149270,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,61,4,Realty agents,2.0,0,1
5149271,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,61,4,Realty agents,2.0,0,1
5149273,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,61,4,Realty agents,2.0,0,1
5149276,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,61,4,Realty agents,2.0,0,0
5149277,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,61,4,Realty agents,2.0,0,0
5149278,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,61,4,Realty agents,2.0,0,0
5149280,F,N,Y,0,81000.0,Working,Secondary / secondary special,Separated,House / apartment,54,3,Sales staff,1.0,0,0
5149282,F,N,Y,0,81000.0,Working,Secondary / secondary special,Separated,House / apartment,54,3,Sales staff,1.0,0,0
5149285,F,Y,Y,1,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,42,0,Sales staff,3.0,0,0
5149286,F,Y,Y,1,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,42,0,Sales staff,3.0,0,1
5149291,F,Y,Y,1,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,42,0,Sales staff,3.0,0,0
5149292,F,Y,Y,1,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,42,0,Sales staff,3.0,0,0
5149294,F,Y,Y,1,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,42,0,Sales staff,3.0,0,0
5149307,F,N,Y,0,103500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,50,4,Laborers,2.0,0,0
5149308,M,Y,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,51,0,Unemployee,2.0,0,0
5149309,M,Y,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,51,0,Unemployee,2.0,0,0
5149310,M,Y,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,51,0,Unemployee,2.0,0,0
5149316,F,Y,Y,1,180000.0,Working,Higher education,Separated,House / apartment,52,16,Managers,2.0,0,0
5149317,F,Y,Y,1,180000.0,Working,Higher education,Separated,House / apartment,52,16,Managers,2.0,0,0
5149319,F,Y,Y,1,180000.0,Working,Higher education,Separated,House / apartment,52,16,Managers,2.0,0,0
5149322,F,Y,Y,1,180000.0,Working,Higher education,Separated,House / apartment,52,16,Managers,2.0,0,1
5149324,F,Y,Y,1,180000.0,Working,Higher education,Separated,House / apartment,52,16,Managers,2.0,0,1
5149325,F,Y,Y,1,180000.0,Working,Higher education,Separated,House / apartment,52,16,Managers,2.0,0,0
5149329,F,Y,Y,1,180000.0,Working,Higher education,Separated,House / apartment,52,16,Managers,2.0,0,0
5149330,F,N,Y,0,155250.0,Working,Secondary / secondary special,Separated,House / apartment,53,6,Laborers,1.0,0,0
5149331,F,N,Y,0,155250.0,Working,Secondary / secondary special,Separated,House / apartment,53,6,Laborers,1.0,0,0
5149332,F,N,Y,0,155250.0,Working,Secondary / secondary special,Separated,House / apartment,53,6,Laborers,1.0,0,0
5149333,F,N,Y,0,155250.0,Working,Secondary / secondary special,Separated,House / apartment,53,6,Laborers,1.0,0,0
5149334,F,N,Y,0,155250.0,Working,Secondary / secondary special,Separated,House / apartment,53,6,Laborers,1.0,0,0
5149336,F,Y,Y,0,292500.0,Commercial associate,Higher education,Single / not married,House / apartment,47,24,High skill tech staff,1.0,0,1
5149337,F,Y,Y,0,292500.0,Commercial associate,Higher education,Single / not married,House / apartment,47,24,High skill tech staff,1.0,0,0
5149338,F,Y,Y,0,292500.0,Commercial associate,Higher education,Single / not married,House / apartment,47,24,High skill tech staff,1.0,0,1
5149339,F,Y,Y,0,292500.0,Commercial associate,Higher education,Single / not married,House / apartment,47,24,High skill tech staff,1.0,0,1
5149340,F,Y,Y,0,292500.0,Commercial associate,Higher education,Single / not married,House / apartment,47,24,High skill tech staff,1.0,0,0
5149341,F,Y,Y,0,292500.0,Commercial associate,Higher education,Single / not married,House / apartment,47,24,High skill tech staff,1.0,0,0
5149342,F,Y,Y,0,292500.0,Commercial associate,Higher education,Single / not married,House / apartment,47,24,High skill tech staff,1.0,0,1
5149343,F,Y,Y,0,292500.0,Commercial associate,Higher education,Single / not married,House / apartment,47,24,High skill tech staff,1.0,0,1
5149345,F,N,N,0,126000.0,Pensioner,Higher education,Civil marriage,House / apartment,57,0,Unemployee,2.0,0,1
5149346,F,N,N,0,126000.0,Pensioner,Higher education,Civil marriage,House / apartment,57,0,Unemployee,2.0,0,1
5149347,F,N,N,0,126000.0,Pensioner,Higher education,Civil marriage,House / apartment,57,0,Unemployee,2.0,0,1
5149352,M,Y,Y,0,225000.0,Commercial associate,Higher education,Married,House / apartment,33,9,Accountants,2.0,0,0
5149353,M,Y,Y,0,225000.0,Commercial associate,Higher education,Married,House / apartment,33,9,Accountants,2.0,0,0
5149354,M,Y,Y,0,225000.0,Commercial associate,Higher education,Married,House / apartment,33,9,Accountants,2.0,0,0
5149355,F,N,Y,0,112500.0,Commercial associate,Higher education,Single / not married,House / apartment,39,4,High skill tech staff,1.0,0,1
5149362,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,59,0,Unemployee,2.0,0,0
5149363,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,59,0,Unemployee,2.0,0,0
5149368,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,59,0,Unemployee,2.0,0,1
5149369,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,59,0,Unemployee,2.0,0,0
5149370,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,59,0,Unemployee,2.0,0,1
5149378,M,Y,Y,1,360000.0,Commercial associate,Higher education,Married,House / apartment,45,1,Laborers,3.0,0,1
5149380,M,Y,Y,1,360000.0,Commercial associate,Higher education,Married,House / apartment,45,1,Laborers,3.0,0,1
5149381,M,Y,Y,1,360000.0,Commercial associate,Higher education,Married,House / apartment,45,1,Laborers,3.0,0,1
5149382,M,Y,Y,1,360000.0,Commercial associate,Higher education,Married,House / apartment,45,1,Laborers,3.0,0,1
5149383,M,Y,Y,1,360000.0,Commercial associate,Higher education,Married,House / apartment,45,1,Laborers,3.0,0,1
5149392,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Married,With parents,38,3,Sales staff,3.0,0,0
5149393,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Married,With parents,38,3,Sales staff,3.0,0,0
5149394,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Married,With parents,38,3,Sales staff,3.0,0,0
5149397,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Married,With parents,38,3,Sales staff,3.0,0,0
5149398,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Married,With parents,38,3,Sales staff,3.0,0,0
5149399,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Married,With parents,38,3,Sales staff,3.0,0,0
5149400,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Married,With parents,38,3,Sales staff,3.0,0,0
5149403,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Married,With parents,38,3,Sales staff,3.0,0,0
5149406,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Married,With parents,38,3,Sales staff,3.0,0,0
5149407,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Married,With parents,38,3,Sales staff,3.0,0,0
5149414,F,Y,N,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,51,1,Sales staff,2.0,0,0
5149415,F,Y,N,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,51,1,Sales staff,2.0,0,0
5149419,F,N,Y,0,202500.0,Working,Higher education,Married,House / apartment,60,19,Core staff,2.0,0,1
5149423,F,N,Y,0,202500.0,Working,Higher education,Married,House / apartment,60,19,Core staff,2.0,0,0
5149424,F,N,Y,0,202500.0,Working,Higher education,Married,House / apartment,60,19,Core staff,2.0,0,0
5149425,F,N,Y,0,202500.0,Working,Higher education,Married,House / apartment,60,19,Core staff,2.0,0,0
5149435,M,Y,Y,2,315000.0,Working,Higher education,Married,House / apartment,37,6,High skill tech staff,4.0,0,0
5149436,M,Y,Y,2,315000.0,Working,Higher education,Married,House / apartment,37,6,High skill tech staff,4.0,0,0
5149438,M,Y,Y,2,315000.0,Working,Higher education,Married,House / apartment,37,6,High skill tech staff,4.0,0,0
5149447,M,Y,Y,0,238500.0,Working,Higher education,Married,With parents,33,7,Laborers,2.0,0,0
5149454,M,Y,Y,0,238500.0,Working,Higher education,Married,With parents,33,7,Laborers,2.0,0,2
5149466,F,N,Y,0,193500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,42,4,Sales staff,2.0,0,0
5149467,F,N,Y,0,193500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,42,4,Sales staff,2.0,0,0
5149468,F,N,Y,0,193500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,42,4,Sales staff,2.0,0,0
5149488,F,Y,Y,0,90000.0,Working,Higher education,Married,House / apartment,31,3,Laborers,2.0,0,0
5149489,F,Y,Y,0,90000.0,Working,Higher education,Married,House / apartment,31,3,Laborers,2.0,0,0
5149490,F,Y,Y,0,90000.0,Working,Higher education,Married,House / apartment,31,3,Laborers,2.0,0,0
5149491,F,Y,Y,0,90000.0,Working,Higher education,Married,House / apartment,31,3,Laborers,2.0,0,0
5149505,M,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,47,21,Laborers,2.0,0,0
5149517,F,Y,Y,0,249750.0,Pensioner,Secondary / secondary special,Widow,Municipal apartment,48,0,Unemployee,1.0,0,0
5149519,F,N,Y,0,90000.0,Working,Lower secondary,Married,House / apartment,46,6,Medicine staff,2.0,0,2
5149520,F,N,Y,0,90000.0,Working,Lower secondary,Married,House / apartment,46,6,Medicine staff,2.0,0,1
5149521,F,N,Y,0,90000.0,Working,Lower secondary,Married,House / apartment,46,6,Medicine staff,2.0,0,2
5149522,F,N,Y,0,90000.0,Working,Lower secondary,Married,House / apartment,46,6,Medicine staff,2.0,0,0
5149523,F,N,Y,0,90000.0,Working,Lower secondary,Married,House / apartment,46,6,Medicine staff,2.0,0,0
5149529,F,N,Y,0,130500.0,State servant,Secondary / secondary special,Married,House / apartment,35,9,Core staff,2.0,0,1
5149530,F,N,Y,0,130500.0,State servant,Secondary / secondary special,Married,House / apartment,35,9,Core staff,2.0,0,1
5149535,F,N,Y,0,130500.0,State servant,Secondary / secondary special,Married,House / apartment,35,9,Core staff,2.0,0,1
5149536,F,N,Y,0,130500.0,State servant,Secondary / secondary special,Married,House / apartment,35,9,Core staff,2.0,0,1
5149537,F,N,Y,0,130500.0,State servant,Secondary / secondary special,Married,House / apartment,35,9,Core staff,2.0,0,0
5149539,F,N,Y,0,130500.0,State servant,Secondary / secondary special,Married,House / apartment,35,9,Core staff,2.0,0,0
5149541,F,N,Y,0,130500.0,State servant,Secondary / secondary special,Married,House / apartment,35,9,Core staff,2.0,0,1
